customer_id	first_name	last_name	loyalty_tier	total_orders	total_units	lifetime_value_inr	customer_aov_inr
C03107	Balendra	Johal	Silver	9	46	207220.00	23024.44
C03108	Karan	De	Platinum	10	58	162500.00	16250.00
C03109	Harshil	Kohli	Bronze	15	76	210972.50	14064.83
C03110	Girik	Sahni	Gold	7	33	94062.50	13437.50
C03111	Ronith	Agate	Bronze	8	26	80992.50	10124.06
C03112	Tanmayi	Sharaf	Bronze	17	95	367165.00	21597.94
C03113	Udarsh	Deo	Bronze	5	24	69665.00	13933.00
C03114	Gaurav	Sagar	Bronze	10	52	163022.50	16302.25
C03115	Banjeet	Dutt	Platinum	14	63	198245.00	14160.36
C03116	Yug	Majumdar	Bronze	10	42	162010.00	16201.00
C03117	Matthew	Bumb	Platinum	15	95	279767.50	18651.17
C03118	Akshay	Thaker	Gold	14	62	200590.00	14327.86
C03119	Jyoti	Sahni	Silver	6	40	109457.50	18242.92
C03120	Leela	Kaur	Gold	14	68	218315.00	15593.93
C03121	Yauvani	Ramesh	Bronze	12	58	175105.00	14592.08
C03122	Bhavini	Kumar	Silver	8	35	98122.50	12265.31
C03123	Ronith	Mohan	Bronze	8	41	148107.50	18513.44
C03124	Abhiram	Mittal	Bronze	13	65	209002.50	16077.12
C03125	Kai	Ganguly	Silver	19	102	377860.00	19887.37
C03126	Gaurang	Merchant	Bronze	14	78	233435.00	16673.93
C03127	Laksh	Oza	Gold	6	30	96842.50	16140.42
C03128	Yutika	Varghese	Gold	7	32	96437.50	13776.79
C03129	Guneet	Reddy	Bronze	10	38	169752.50	16975.25
C03130	Frado	Rai	Bronze	12	78	269877.50	22489.79
C03131	Wriddhish	Desai	Silver	16	73	245645.00	15352.81
C03132	Dakshesh	Patla	Bronze	5	32	119605.00	23921.00
C03133	Samaksh	Banerjee	Bronze	7	28	86570.00	12367.14
C03134	Jasmit	Wadhwa	Silver	10	47	124605.00	12460.50
C03135	Amara	Pingle	Bronze	6	32	108835.00	18139.17
C03136	Amruta	Tata	Bronze	11	55	173440.00	15767.27
C03137	Amrita	Nayak	Platinum	10	52	169997.50	16999.75
C03138	Kamala	Sodhi	Gold	13	65	258590.00	19891.54
C03139	Lavanya	Bhatt	Silver	11	59	217145.00	19740.45
C03140	Farhan	Goel	Bronze	10	44	141187.50	14118.75
C03141	Abhiram	Natarajan	Silver	7	45	149442.50	21348.93
C03142	Mohini	Dhar	Bronze	12	51	162837.50	13569.79
C03143	Chasmum	Sekhon	Bronze	13	58	223350.00	17180.77
C03144	Sudiksha	Majumdar	Silver	12	53	140487.50	11707.29
C03145	Jagat	Lata	Bronze	10	66	213547.50	21354.75
C03146	Charles	Lanka	Bronze	10	56	196995.00	19699.50
C03147	Jackson	Mitra	Bronze	11	60	216372.50	19670.23
C03148	Nitara	Kannan	Silver	11	44	131532.50	11957.50
C03149	Andrew	Balan	Silver	5	31	95070.00	19014.00
C03150	Lucky	Dara	Silver	11	46	134575.00	12234.09
C03151	Avni	Nadkarni	Bronze	9	42	140160.00	15573.33
C03152	Ati	Goda	Gold	8	33	121637.50	15204.69
C03153	Aashi	Loke	Bronze	8	40	150687.50	18835.94
C03154	Rishi	Gade	Bronze	11	58	196142.50	17831.14
C03155	Manbir	Kapadia	Gold	9	36	123680.00	13742.22
C03156	Qushi	Ratta	Silver	9	47	141777.50	15753.06
C03157	Aarush	Choudhury	Platinum	5	25	123477.50	24695.50
C03158	Reva	Yadav	Bronze	5	31	103077.50	20615.50
C03159	Zilmil	Bath	Silver	7	42	104592.50	14941.79
C03160	Pranav	Dave	Bronze	12	49	205247.50	17103.96
C03161	Ubika	Hayer	Bronze	11	47	138822.50	12620.23
C03162	Charvi	Karan	Gold	17	97	279167.50	16421.62
C03163	Gabriel	Talwar	Silver	6	35	105367.50	17561.25
C03164	Rudra	Radhakrishnan	Silver	11	61	180930.00	16448.18
C03165	Patrick	Bala	Bronze	12	59	176087.50	14673.96
C03166	Joshua	Prakash	Bronze	9	50	156485.00	17387.22
C03167	Matthew	Savant	Bronze	12	54	171535.00	14294.58
C03168	Owen	Agarwal	Silver	10	50	152280.00	15228.00
C03169	Umang	Dayal	Bronze	12	61	214707.50	17892.29
C03170	Yashica	Palla	Platinum	3	12	49180.00	16393.33
C03171	Chandran	Sharaf	Platinum	11	52	124275.00	11297.73
C03172	Widisha	Dara	Silver	10	51	130867.50	13086.75
C03173	Hardik	Atwal	Silver	14	85	210100.00	15007.14
C03174	Harish	Pandya	Silver	8	38	137382.50	17172.81
C03175	Radhika	Lala	Bronze	13	71	223855.00	17219.62
C03176	Saanvi	Lala	Bronze	4	23	72925.00	18231.25
C03177	Michael	Dhar	Bronze	11	59	207040.00	18821.82
C03178	Hitesh	Master	Silver	8	30	72322.50	9040.31
C03179	Mitesh	Gour	Bronze	9	44	126107.50	14011.94
C03180	Krishna	Goswami	Silver	16	68	217400.00	13587.50
C03181	Xavier	Srinivas	Gold	17	75	219420.00	12907.06
C03182	Christopher	Magar	Silver	16	87	280385.00	17524.06
C03183	Warinder	Ahuja	Bronze	7	39	155360.00	22194.29
C03184	Dalaja	Dara	Bronze	6	29	69185.00	11530.83
C03185	Lekha	Ghosh	Bronze	12	58	207200.00	17266.67
C03186	Mohini	Karnik	Silver	12	56	177877.50	14823.13
C03187	Dipta	Malhotra	Bronze	7	30	99517.50	14216.79
C03188	Zayan	Bora	Platinum	12	68	185355.00	15446.25
C03189	Priya	Loyal	Bronze	10	62	191510.00	19151.00
C03190	Priya	Magar	Bronze	11	56	135460.00	12314.55
C03191	Siddharth	Nagi	Silver	10	54	185460.00	18546.00
C03192	Darpan	Sood	Silver	8	38	130265.00	16283.13
C03193	Om	Saran	Bronze	8	28	95180.00	11897.50
C03194	Watika	Char	Silver	8	32	95037.50	11879.69
C03195	Ethan	Jaggi	Bronze	9	53	187110.00	20790.00
C03196	Sudiksha	Ravi	Gold	9	42	143140.00	15904.44
C03197	Ethan	Gala	Bronze	8	34	102265.00	12783.13
C03198	Fariq	Goyal	Gold	13	57	157235.00	12095.00
C03199	Ayaan	Sharma	Silver	7	26	81372.50	11624.64
C03200	Warjas	Johal	Bronze	10	44	123547.50	12354.75
C03201	Lavanya	Narasimhan	Platinum	8	53	206070.00	25758.75
C03202	Gaurika	Gopal	Bronze	6	25	61255.00	10209.17
C03203	Nathan	Dara	Platinum	5	31	87125.00	17425.00
C03204	Vedika	Radhakrishnan	Gold	13	60	209720.00	16132.31
C03205	Varsha	Amble	Platinum	4	21	60287.50	15071.88
C03206	Ucchal	Randhawa	Bronze	14	74	195127.50	13937.68
C03207	Nandini	Mishra	Gold	9	47	166607.50	18511.94
C03208	Oni	Jaggi	Silver	9	41	126657.50	14073.06
C03209	Bahadurjit	Kurian	Silver	10	60	203127.50	20312.75
C03210	Ira	Murty	Gold	10	47	147150.00	14715.00
C03211	Libni	Magar	Bronze	13	62	192122.50	14778.65
C03212	Farhan	Choudhary	Bronze	10	57	167762.50	16776.25
C03213	Ekani	Jha	Bronze	11	50	178190.00	16199.09
C03214	Abhiram	Gola	Bronze	8	48	178722.50	22340.31
C03215	Naveen	Shere	Bronze	11	53	181772.50	16524.77
C03216	Wahab	Brar	Platinum	12	62	158330.00	13194.17
C03217	Gautami	Ramaswamy	Bronze	10	47	206047.50	20604.75
C03218	Chanchal	Narayanan	Silver	12	49	154452.50	12871.04
C03219	Aarini	Bora	Bronze	10	58	169570.00	16957.00
C03220	Yash	Kibe	Bronze	10	42	148972.50	14897.25
C03221	Upkaar	Madan	Bronze	10	56	244735.00	24473.50
C03222	Onveer	Dhingra	Silver	8	36	121667.50	15208.44
C03223	Osha	Dave	Silver	7	32	93540.00	13362.86
C03224	Anamika	Chaudhry	Silver	6	35	131585.00	21930.83
C03225	Sanaya	Dayal	Bronze	12	54	149875.00	12489.58
C03226	Caleb	Srinivas	Bronze	2	12	24790.00	12395.00
C03227	Bhavini	Sachar	Bronze	9	55	157797.50	17533.06
C03228	Jeremiah	Barad	Bronze	9	48	176610.00	19623.33
C03229	Arunima	Sant	Gold	16	75	276485.00	17280.31
C03230	Udant	Bhagat	Silver	9	45	142390.00	15821.11
C03231	Laban	Contractor	Bronze	9	45	172555.00	19172.78
C03232	Ishani	Wadhwa	Bronze	13	73	221370.00	17028.46
C03233	Geetika	Sinha	Bronze	10	41	95012.50	9501.25
C03234	Tejas	Biswas	Bronze	13	45	173945.00	13380.38
C03235	Aashi	Narang	Bronze	8	30	128500.00	16062.50
C03236	Elijah	Kapoor	Bronze	15	80	294880.00	19658.67
C03237	Rayaan	Reddy	Gold	5	27	73560.00	14712.00
C03238	Robert	Mukherjee	Bronze	8	41	148177.50	18522.19
C03239	Niharika	Johal	Bronze	9	47	161227.50	17914.17
C03240	Shravya	Sagar	Bronze	11	53	177270.00	16115.45
C03241	Dipta	Dhaliwal	Bronze	12	59	178885.00	14907.08
C03242	Gaurav	Sur	Bronze	7	28	93205.00	13315.00
C03243	Adya	Guha	Bronze	11	58	162052.50	14732.05
C03244	Dalbir	Dubey	Silver	8	44	105392.50	13174.06
C03245	Neel	Mand	Silver	7	37	93980.00	13425.71
C03246	Saumya	Nayar	Silver	13	75	219742.50	16903.27
C03247	Zinal	Dua	Bronze	14	61	201570.00	14397.86
C03248	Krish	Narayanan	Bronze	8	38	160477.50	20059.69
C03249	Advaith	Karpe	Silver	6	28	113945.00	18990.83
C03250	Nilima	Sidhu	Bronze	9	53	204710.00	22745.56
C03251	Jason	Sangha	Silver	11	45	163980.00	14907.27
C03252	Prisha	Dhar	Silver	12	54	133892.50	11157.71
C03253	Zaid	Bhandari	Bronze	11	52	139640.00	12694.55
C03254	Daksh	Brar	Platinum	13	76	229007.50	17615.96
C03255	Onkar	Keer	Bronze	11	55	159050.00	14459.09
C03256	Karan	Batra	Bronze	9	53	185600.00	20622.22
C03257	Amol	Chand	Silver	12	54	164970.00	13747.50
C03258	Kevin	Master	Bronze	5	31	101532.50	20306.50
C03259	Odika	Lad	Silver	6	31	127272.50	21212.08
C03260	Warhi	Nagi	Silver	9	44	152865.00	16985.00
C03261	Qadim	Lalla	Bronze	5	20	59792.50	11958.50
C03262	Utkarsh	Yadav	Silver	8	55	219580.00	27447.50
C03263	Upasna	Divan	Silver	14	70	233580.00	16684.29
C03264	Edhitha	Baria	Bronze	10	48	166330.00	16633.00
C03265	Aachal	Tripathi	Bronze	8	41	126395.00	15799.38
C03266	Raghav	Seth	Silver	10	45	170450.00	17045.00
C03267	Frado	Chadha	Bronze	7	29	111745.00	15963.57
C03268	Benjamin	Keer	Bronze	7	26	93030.00	13290.00
C03269	Ethan	Sha	Gold	10	46	173340.00	17334.00
C03270	Balendra	Kar	Bronze	7	37	89255.00	12750.71
C03271	Zayan	Pant	Bronze	10	47	166712.50	16671.25
C03272	Harsh	Gera	Silver	9	52	153905.00	17100.56
C03273	Aachal	Krish	Bronze	11	59	225527.50	20502.50
C03274	Ansh	Patel	Gold	8	49	140165.00	17520.63
C03275	Patrick	Puri	Gold	11	53	143542.50	13049.32
C03276	Robert	Agarwal	Bronze	8	41	101560.00	12695.00
C03277	Chasmum	Savant	Bronze	10	65	219885.00	21988.50
C03278	Xalak	Trivedi	Silver	10	36	149332.50	14933.25
C03279	Ojas	Anne	Silver	13	76	293955.00	22611.92
C03280	Dhriti	Gupta	Silver	9	52	171837.50	19093.06
C03281	Qabil	Ranganathan	Bronze	4	19	57000.00	14250.00
C03282	Edhitha	Sachdeva	Gold	3	11	34105.00	11368.33
C03283	Widisha	Som	Silver	9	47	147082.50	16342.50
C03284	Mitesh	Badal	Silver	13	58	186805.00	14369.62
C03285	Fiyaz	Dhar	Silver	9	41	123665.00	13740.56
C03286	Nakul	Dora	Gold	13	69	240742.50	18518.65
C03287	Tejas	Basak	Silver	12	62	241180.00	20098.33
C03288	Neelima	Kaul	Bronze	12	52	202100.00	16841.67
C03289	Mitesh	Rege	Silver	11	54	171710.00	15610.00
C03290	Raagini	Purohit	Bronze	14	69	265367.50	18954.82
C03291	Yoshita	Bala	Silver	6	35	119107.50	19851.25
C03292	Hredhaan	Kapoor	Silver	7	30	89600.00	12800.00
C03293	Udarsh	Dugar	Bronze	9	42	84435.00	9381.67
C03294	Girindra	Ghose	Silver	15	73	218697.50	14579.83
C03295	Isaiah	Pradhan	Bronze	9	41	144212.50	16023.61
C03296	Xalak	Ratti	Silver	10	45	130872.50	13087.25
C03297	Eta	Lala	Silver	12	79	247690.00	20640.83
C03298	Kiaan	Acharya	Bronze	7	24	69875.00	9982.14
C03299	Yadavi	Tank	Silver	7	34	107107.50	15301.07
C03300	Dipta	Verma	Bronze	16	61	182665.00	11416.56
C03301	Deepa	Dani	Bronze	8	41	99897.50	12487.19
C03302	Pranit	Choudhury	Bronze	5	22	82845.00	16569.00
C03303	Falan	Hans	Bronze	9	47	143625.00	15958.33
C03304	Devansh	Bath	Bronze	11	67	223405.00	20309.55
C03305	Teerth	Chowdhury	Bronze	19	84	230072.50	12109.08
C03306	Isaac	Chana	Silver	7	39	111772.50	15967.50
C03307	Arunima	Vyas	Bronze	10	54	163677.50	16367.75
C03308	Rushil	Choudhry	Bronze	10	49	185842.50	18584.25
C03309	Pahal	Rout	Gold	14	58	138742.50	9910.18
C03310	Abdul	Pall	Gold	13	72	246475.00	18959.62
C03311	Rishi	Randhawa	Bronze	7	42	154040.00	22005.71
C03312	Chakradhar	Narain	Silver	15	71	263480.00	17565.33
C03313	Wahab	Agarwal	Bronze	7	37	111587.50	15941.07
C03314	David	Bhasin	Silver	15	89	251932.50	16795.50
C03315	Rachana	Gade	Bronze	11	47	131915.00	11992.27
C03316	Peter	Jhaveri	Bronze	10	55	202700.00	20270.00
C03317	Nikita	Chacko	Silver	10	39	115277.50	11527.75
C03318	Mitali	Sha	Bronze	14	86	259812.50	18558.04
C03319	Dalaja	Chopra	Bronze	12	60	231632.50	19302.71
C03320	Yashasvi	Dugar	Bronze	7	33	133845.00	19120.71
C03321	Yashoda	Kapur	Gold	10	44	123312.50	12331.25
C03322	Dev	Wadhwa	Silver	5	27	86617.50	17323.50
C03323	Anmol	Ravi	Bronze	12	67	222515.00	18542.92
C03324	Caleb	Sami	Bronze	7	46	219630.00	31375.71
C03325	Harish	Lata	Platinum	6	27	117370.00	19561.67
C03326	Sai	Rout	Bronze	16	91	365382.50	22836.41
C03327	Indrajit	Pandey	Platinum	12	51	123422.50	10285.21
C03328	Chandani	Palla	Silver	7	45	137802.50	19686.07
C03329	Anay	Dora	Silver	6	29	94072.50	15678.75
C03330	Mohini	Walla	Bronze	11	57	184732.50	16793.86
C03331	Girindra	Devi	Bronze	7	38	93545.00	13363.57
C03332	Yashica	Gaba	Bronze	14	77	239592.50	17113.75
C03333	Radhika	Andra	Silver	3	22	89935.00	29978.33
C03334	Arin	Saxena	Platinum	11	58	185575.00	16870.45
C03335	Pallavi	Modi	Bronze	11	58	185805.00	16891.36
C03336	Anthony	Aggarwal	Bronze	10	56	159257.50	15925.75
C03337	Widisha	Kumer	Gold	10	56	212417.50	21241.75
C03338	Yashodhara	Hari	Bronze	10	63	232795.00	23279.50
C03339	Bhavya	Shanker	Silver	10	56	168002.50	16800.25
C03340	Hredhaan	Rai	Bronze	9	47	134057.50	14895.28
C03341	Advaith	Ganesan	Silver	7	38	99417.50	14202.50
C03342	Jagat	Balay	Bronze	9	54	154160.00	17128.89
C03343	Balveer	Ranganathan	Bronze	15	72	203157.50	13543.83
C03344	Darsh	Badami	Gold	4	23	74182.50	18545.63
C03345	Jagrati	Venkatesh	Silver	11	48	152407.50	13855.23
C03346	Ranveer	Barman	Bronze	10	64	218527.50	21852.75
C03347	Warjas	Som	Bronze	17	82	304397.50	17905.74
C03348	Warjas	Atwal	Bronze	11	49	192430.00	17493.64
C03349	Champak	Acharya	Bronze	13	71	267102.50	20546.35
C03350	Madhavi	Rau	Silver	7	37	144072.50	20581.79
C03351	Ishita	Ram	Bronze	16	86	267430.00	16714.38
C03352	Rehaan	Sarma	Silver	12	59	184802.50	15400.21
C03353	Yadavi	Srinivasan	Silver	9	51	151120.00	16791.11
C03354	Oeshi	Banerjee	Platinum	8	25	83430.00	10428.75
C03355	Kashish	Das	Bronze	19	89	265720.00	13985.26
C03356	Chavvi	Krishnan	Gold	15	72	208835.00	13922.33
C03357	Anusha	Oza	Gold	13	63	205822.50	15832.50
C03358	Charvi	Barad	Bronze	7	47	169970.00	24281.43
C03359	Jackson	Naik	Silver	8	30	94670.00	11833.75
C03360	Pavani	Gokhale	Bronze	9	36	113015.00	12557.22
C03361	Abhiram	Narula	Silver	7	27	78660.00	11237.14
C03362	Ayushman	Kuruvilla	Silver	8	44	118967.50	14870.94
C03363	Chavvi	Mani	Bronze	9	50	142172.50	15796.94
C03364	Rajeshri	Narain	Platinum	10	51	162525.00	16252.50
C03365	Umang	Munshi	Gold	10	42	122117.50	12211.75
C03366	Bhavna	Nath	Bronze	11	52	168872.50	15352.05
C03367	Daksh	Aggarwal	Silver	6	23	72967.50	12161.25
C03368	Qasim	Chand	Bronze	10	49	181702.50	18170.25
C03369	Luke	Sheth	Gold	11	48	160030.00	14548.18
C03370	Yatin	Pal	Bronze	8	36	89385.00	11173.13
C03371	Pratyush	Mody	Silver	9	49	154802.50	17200.28
C03372	Dhriti	Chaudhuri	Silver	12	55	205140.00	17095.00
C03373	Vrinda	Pillay	Silver	12	49	133110.00	11092.50
C03374	Gayathri	Ben	Silver	10	53	183362.50	18336.25
C03375	George	Kuruvilla	Platinum	11	51	182367.50	16578.86
C03376	Urishilla	Karpe	Bronze	16	67	189332.50	11833.28
C03377	Raksha	Wadhwa	Platinum	8	46	117862.50	14732.81
C03378	Charita	Sharaf	Gold	9	35	98310.00	10923.33
C03379	Samar	Bansal	Silver	2	6	49177.50	24588.75
C03380	Azaan	Kapadia	Bronze	11	41	135907.50	12355.23
C03381	Oviya	Chacko	Bronze	6	28	98020.00	16336.67
C03382	Qabil	Sane	Bronze	8	50	174560.00	21820.00
C03383	Parth	Bir	Bronze	9	41	116307.50	12923.06
C03384	Ronith	Andra	Gold	5	29	80650.00	16130.00
C03385	Dev	Munshi	Gold	11	55	183755.00	16705.00
C03386	Damini	Rege	Gold	17	97	315392.50	18552.50
C03387	Yauvani	Bedi	Bronze	8	39	117852.50	14731.56
C03388	Pavani	Sridhar	Bronze	5	28	71045.00	14209.00
C03389	Watika	Chahal	Silver	11	53	190797.50	17345.23
C03390	Nicholas	Rao	Bronze	7	43	168040.00	24005.71
C03391	Meghana	Deshpande	Bronze	12	70	223842.50	18653.54
C03392	Charles	Balakrishnan	Gold	11	64	214862.50	19532.95
C03393	Harini	Srinivasan	Bronze	12	54	156020.00	13001.67
C03394	Harini	Gade	Silver	14	77	216005.00	15428.93
C03395	Bina	Mani	Bronze	10	35	133147.50	13314.75
C03396	Yoshita	Varughese	Bronze	11	60	208260.00	18932.73
C03397	Onkar	Prabhakar	Gold	20	106	355457.50	17772.88
C03398	Ijaya	Venkatesh	Silver	14	64	194382.50	13884.46
C03399	Charan	Gola	Gold	9	33	99570.00	11063.33
C03400	Turvi	Yohannan	Bronze	15	74	208040.00	13869.33
C03401	Raghav	Seth	Silver	10	47	151150.00	15115.00
C03402	Chandani	Lala	Silver	8	25	64755.00	8094.38
C03403	Watika	Dutta	Gold	11	52	172442.50	15676.59
C03404	Qabil	Kalla	Bronze	6	19	46715.00	7785.83
C03405	Radha	Yadav	Bronze	11	40	120710.00	10973.64
C03406	Vyanjana	Yohannan	Gold	10	55	189340.00	18934.00
C03407	Advay	Bajaj	Silver	10	46	124352.50	12435.25
C03408	Champak	Prabhakar	Bronze	5	21	61292.50	12258.50
C03409	Sarthak	Kant	Platinum	9	41	128297.50	14255.28
C03410	Ansh	Shetty	Bronze	6	31	185262.50	30877.08
C03411	Megha	Bahri	Platinum	12	44	166930.00	13910.83
C03412	Fariq	Anne	Bronze	12	77	275465.00	22955.42
C03413	Krish	Murty	Gold	10	64	180487.50	18048.75
C03414	Daniel	Wali	Bronze	7	35	119140.00	17020.00
C03415	Bhanumati	Narang	Bronze	10	53	172790.00	17279.00
C03416	Triya	Jhaveri	Silver	16	63	207500.00	12968.75
C03417	Watika	Jha	Silver	8	38	143517.50	17939.69
C03418	Farhan	Kalla	Bronze	15	81	276182.50	18412.17
C03419	Yatan	Kadakia	Bronze	9	34	104052.50	11561.39
C03420	Abhimanyu	Nath	Gold	10	58	155747.50	15574.75
C03421	Bishakha	Seshadri	Bronze	9	50	169365.00	18818.33
C03422	Keya	Khatri	Gold	9	52	201087.50	22343.06
C03423	Jack	Chaudhuri	Gold	14	75	236740.00	16910.00
C03424	Brijesh	Desai	Gold	10	58	199935.00	19993.50
C03425	Tanmayi	Bala	Bronze	16	64	200247.50	12515.47
C03426	Aayush	Oza	Bronze	13	77	280897.50	21607.50
C03427	Fitan	Purohit	Bronze	9	47	155782.50	17309.17
C03428	Bakhshi	Cheema	Silver	14	70	249827.50	17844.82
C03429	Gaurika	Wason	Bronze	4	24	60392.50	15098.13
C03430	Jeet	Barad	Bronze	17	82	253045.00	14885.00
C03431	Tanish	Anand	Silver	10	49	189435.00	18943.50
C03432	Pahal	Desai	Gold	8	38	120480.00	15060.00
C03433	Anika	Setty	Gold	9	43	118897.50	13210.83
C03434	Edhitha	Kakar	Bronze	18	91	241210.00	13400.56
C03435	Warhi	Ratti	Bronze	11	61	217667.50	19787.95
C03436	Yashasvi	Yadav	Bronze	8	57	190532.50	23816.56
C03437	Indali	Choudhury	Silver	8	47	185155.00	23144.38
C03438	Sudiksha	Deshpande	Gold	10	49	195005.00	19500.50
C03439	Ronith	Bail	Bronze	14	67	250932.50	17923.75
C03440	Leela	Madan	Bronze	12	67	236592.50	19716.04
C03441	Yahvi	Virk	Silver	17	96	308640.00	18155.29
C03442	Upma	Savant	Silver	11	53	146825.00	13347.73
C03443	Nidhi	Mander	Bronze	5	15	54345.00	10869.00
C03444	Girindra	Kaul	Silver	5	18	74922.50	14984.50
C03445	Reyansh	Vala	Silver	13	51	163092.50	12545.58
C03446	Joshua	Randhawa	Bronze	5	30	86860.00	17372.00
C03447	Balveer	Lala	Bronze	9	43	139370.00	15485.56
C03448	Bakhshi	Parekh	Silver	5	36	122127.50	24425.50
C03449	Amrita	Mammen	Bronze	8	46	139277.50	17409.69
C03450	Warda	Magar	Bronze	10	40	120390.00	12039.00
C03451	Kamya	Khatri	Silver	9	43	156737.50	17415.28
C03452	Dayamai	Chaudhary	Silver	7	41	142245.00	20320.71
C03453	Udyati	Bala	Bronze	4	24	70630.00	17657.50
C03454	Aadhya	Ray	Silver	13	61	199030.00	15310.00
C03455	Farhan	Tandon	Silver	9	49	150620.00	16735.56
C03456	Alka	Kala	Silver	8	48	158635.00	19829.38
C03457	Charan	Banik	Silver	10	37	113930.00	11393.00
C03458	Raagini	Chaudhary	Silver	4	23	51002.50	12750.63
C03459	Advik	Dixit	Bronze	9	43	138155.00	15350.56
C03460	Omkaar	Bhalla	Bronze	10	57	205060.00	20506.00
C03461	Gautami	Khalsa	Bronze	19	96	352650.00	18560.53
C03462	Ekaraj	Patel	Bronze	2	11	63587.50	31793.75
C03463	Harinakshi	Shroff	Bronze	10	64	216785.00	21678.50
C03464	Gopal	Talwar	Gold	1	8	15270.00	15270.00
C03465	Advik	Bal	Gold	12	44	141117.50	11759.79
C03466	Gaurav	Gupta	Bronze	13	66	173690.00	13360.77
C03467	Girik	Chopra	Bronze	5	20	88687.50	17737.50
C03468	Yashodhara	Sodhi	Bronze	5	28	107375.00	21475.00
C03469	Quincy	Dar	Silver	10	46	140307.50	14030.75
C03470	Ati	Reddy	Silver	9	34	120960.00	13440.00
C03471	Oliver	Biswas	Silver	9	35	146082.50	16231.39
C03472	Damini	Konda	Bronze	10	42	108590.00	10859.00
C03473	Charvi	Memon	Bronze	11	53	153860.00	13987.27
C03474	Girik	Ranganathan	Bronze	16	80	279597.50	17474.84
C03475	Tanish	Madan	Silver	7	37	111785.00	15969.29
C03476	Anita	Mody	Bronze	10	59	233042.50	23304.25
C03477	Arin	Joshi	Silver	17	108	340402.50	20023.68
C03478	Girindra	Kar	Bronze	11	61	216512.50	19682.95
C03479	Udyati	Mital	Bronze	12	62	166647.50	13887.29
C03480	Jagrati	Zachariah	Bronze	8	40	130985.00	16373.13
C03481	Hitesh	Cherian	Bronze	14	64	196062.50	14004.46
C03482	Qushi	Zachariah	Bronze	7	37	103277.50	14753.93
C03483	Odika	Kumer	Bronze	11	62	192820.00	17529.09
C03484	Oviya	Date	Bronze	7	27	106020.00	15145.71
C03485	Aditya	Tella	Bronze	7	18	71705.00	10243.57
C03486	Yasti	Kashyap	Silver	13	73	257012.50	19770.19
C03487	Bachittar	Swaminathan	Bronze	10	49	142367.50	14236.75
C03488	Caleb	Bedi	Gold	6	20	74287.50	12381.25
C03489	Maya	Datta	Silver	7	37	124735.00	17819.29
C03490	Amruta	Uppal	Bronze	10	55	197522.50	19752.25
C03491	Yamini	Dugar	Bronze	13	60	181572.50	13967.12
C03492	Anusha	Sankaran	Silver	16	58	224047.50	14002.97
C03493	Dominic	Ganesan	Bronze	11	42	137277.50	12479.77
C03494	Jagrati	Narasimhan	Gold	15	78	266357.50	17757.17
C03495	Darsh	Bail	Silver	10	47	152625.00	15262.50
C03496	Bishakha	Rau	Bronze	9	38	114440.00	12715.56
C03497	Aayush	Aggarwal	Gold	15	82	234175.00	15611.67
C03498	Nidra	Agate	Bronze	7	34	113217.50	16173.93
C03499	Max	Keer	Gold	12	55	194985.00	16248.75
C03500	Tripti	Basu	Bronze	8	38	98057.50	12257.19
C03501	Gayathri	Mital	Silver	14	67	223452.50	15960.89
C03502	Lipika	Konda	Bronze	9	42	117817.50	13090.83
C03503	Yutika	Malhotra	Silver	8	41	148515.00	18564.38
C03504	Gunbir	Konda	Silver	7	34	101830.00	14547.14
C03505	Frederick	Nadkarni	Silver	11	38	147937.50	13448.86
C03506	Yachana	Dhaliwal	Silver	13	58	161742.50	12441.73
C03507	Abha	Arora	Bronze	10	47	167622.50	16762.25
C03508	William	Mall	Gold	6	25	83042.50	13840.42
C03509	Ekanta	Prashad	Bronze	12	73	266972.50	22247.71
C03510	Rachana	Sathe	Bronze	9	46	100292.50	11143.61
C03511	Lakshit	Loke	Silver	5	25	92637.50	18527.50
C03512	Yashica	Doshi	Silver	11	75	256280.00	23298.18
C03513	Bhavya	Agarwal	Bronze	13	67	200642.50	15434.04
C03514	Hiral	Tella	Bronze	11	52	164435.00	14948.64
C03515	Ekta	Deshpande	Platinum	9	46	147742.50	16415.83
C03516	Reyansh	Sabharwal	Bronze	10	53	189102.50	18910.25
C03517	Anay	Anand	Bronze	11	47	170042.50	15458.41
C03518	Liam	Narula	Silver	8	31	83877.50	10484.69
C03519	Patrick	Narang	Gold	14	73	193842.50	13845.89
C03520	Azad	Bhat	Bronze	11	45	150350.00	13668.18
C03521	Aishani	Sandhu	Silver	10	63	236202.50	23620.25
C03522	Joshua	Kibe	Platinum	12	59	202040.00	16836.67
C03523	Gaurav	Gill	Silver	13	61	196762.50	15135.58
C03524	Indali	Chakraborty	Gold	14	58	200472.50	14319.46
C03525	Kavya	Apte	Silver	11	49	180810.00	16437.27
C03526	Udarsh	Kuruvilla	Bronze	10	30	79435.00	7943.50
C03527	Peter	Dhawan	Bronze	9	39	166465.00	18496.11
C03528	Charita	Rajagopal	Gold	15	86	313137.50	20875.83
C03529	Warjas	Amble	Bronze	5	21	58280.00	11656.00
C03530	Manthan	Lad	Bronze	17	75	245337.50	14431.62
C03531	Vritti	Rout	Gold	11	70	255372.50	23215.68
C03532	Jonathan	Shanker	Bronze	15	77	264540.00	17636.00
C03533	Yashodhara	Ramanathan	Bronze	7	43	120385.00	17197.86
